iter	Logloss
1514	0.1338854954
1515	0.133871769
1516	0.1338611864
1517	0.1338479885
1518	0.1338395809
1519	0.1338261467
1520	0.1338151601
1521	0.1338053423
1522	0.1337940555
1523	0.1337868594
1524	0.1337804811
1525	0.1337668454
1526	0.1337523174
1527	0.1337416247
1528	0.1337296345
1529	0.1337217766
1530	0.1337102093
1531	0.133699116
1532	0.1336860287
1533	0.1336726685
1534	0.1336684682
1535	0.1336607308
1536	0.1336456876
1537	0.133635621
1538	0.1336234489
1539	0.1336105327
1540	0.1335987159
1541	0.1335865817
1542	0.133575581
1543	0.1335633715
1544	0.133555281
1545	0.1335551827
1546	0.133540948
1547	0.1335314189
1548	0.1335198516
1549	0.1335095459
1550	0.1335018188
1551	0.1334891876
1552	0.1334768988
1553	0.1334633433
1554	0.1334558646
1555	0.1334433388
1556	0.1334389798
1557	0.1334294098
1558	0.1334165012
1559	0.1334051313
1560	0.1334049512
1561	0.1333893209
1562	0.1333771704
1563	0.1333709043
1564	0.1333592956
1565	0.1333456272
1566	0.1333368348
1567	0.1333249651
1568	0.1333161275
1569	0.1333142177
1570	0.1333045552
1571	0.1332954284
1572	0.1332932686
1573	0.1332836337
1574	0.1332669621
1575	0.133260792
1576	0.1332512764
1577	0.1332370253
1578	0.1332289093
1579	0.1332202912
1580	0.1332015893
1581	0.1331910671
1582	0.1331868756
1583	0.1331695924
1584	0.1331589931
1585	0.1331498214
1586	0.1331389403
1587	0.1331300827
1588	0.1331201522
1589	0.1331080931
1590	0.1331032268
1591	0.1330968867
1592	0.1330898849
1593	0.133078761
1594	0.1330662226
1595	0.1330569094
1596	0.1330450335
1597	0.1330320722
1598	0.133019272
1599	0.1330082988
1600	0.1329997674
1601	0.132984747
1602	0.1329751529
1603	0.1329670084
1604	0.1329608562
1605	0.1329508373
1606	0.1329403931
1607	0.1329337683
1608	0.1329220736
1609	0.1329105369
1610	0.1328960393
1611	0.132885705
1612	0.1328760553
1613	0.132862609
1614	0.1328571532
1615	0.1328477857
1616	0.1328388054
1617	0.1328282542
1618	0.1328180093
1619	0.1328086752
1620	0.132797007
1621	0.1327858283
1622	0.1327749339
1623	0.1327602369
1624	0.1327484589
1625	0.132739895
1626	0.132730829
1627	0.1327205927
1628	0.132713227
1629	0.1327007191
1630	0.1326944677
1631	0.1326811658
1632	0.1326753432
1633	0.1326701209
1634	0.1326564555
1635	0.1326454809
1636	0.1326348185
1637	0.132620919
1638	0.1326151069
1639	0.1326077266
1640	0.1325994429
1641	0.1325905307
1642	0.1325791986
1643	0.1325705214
1644	0.1325620603
1645	0.1325426155
1646	0.132530233
1647	0.1325184566
1648	0.132504562
1649	0.1324941876
1650	0.132482802
1651	0.1324751209
1652	0.1324676782
1653	0.1324488358
1654	0.1324405779
1655	0.1324326195
1656	0.132421643
1657	0.1324141404
1658	0.1324007915
1659	0.1323907927
1660	0.1323786009
1661	0.1323656812
1662	0.1323532383
1663	0.1323418041
1664	0.1323301345
1665	0.1323204832
1666	0.1323130804
1667	0.1323064113
1668	0.1322986359
1669	0.1322751183
1670	0.1322639376
1671	0.1322527732
1672	0.1322366178
1673	0.1322250243
1674	0.1322143548
1675	0.132203082
1676	0.1321912338
1677	0.1321794064
1678	0.1321743024
1679	0.1321655772
1680	0.132155208
1681	0.1321504355
1682	0.1321502857
1683	0.1321406385
1684	0.1321283923
1685	0.1321187979
1686	0.1321105752
1687	0.1320941552
1688	0.1320862584
1689	0.1320778605
1690	0.1320634887
1691	0.132051134
1692	0.1320402412
1693	0.1320267258
1694	0.1320164472
1695	0.1320068681
1696	0.1319931435
1697	0.131981327
1698	0.131969911
1699	0.1319605721
1700	0.1319526792
1701	0.1319411469
1702	0.1319299814
1703	0.1319186251
1704	0.1319092293
1705	0.1319015783
1706	0.131891274
1707	0.1318787324
1708	0.1318665966
1709	0.1318585644
1710	0.1318505612
1711	0.1318399881
1712	0.1318307677
1713	0.1318177064
1714	0.1318053913
1715	0.1317971099
1716	0.1317810366
1717	0.1317751869
1718	0.1317662965
1719	0.1317543994
1720	0.131741696
1721	0.1317267174
1722	0.1317160245
1723	0.1317083853
1724	0.1317015378
1725	0.1316891403
1726	0.1316748781
1727	0.1316659692
1728	0.1316550655
1729	0.1316364122
1730	0.1316343004
1731	0.1316230713
1732	0.1316149171
1733	0.1315967757
1734	0.1315859848
1735	0.1315790607
1736	0.1315714094
1737	0.1315624845
1738	0.1315515057
1739	0.1315356827
1740	0.1315325442
1741	0.1315219247
1742	0.1315114324
1743	0.131498419
1744	0.1314912063
1745	0.1314780281
1746	0.1314707505
1747	0.1314617721
1748	0.1314532196
1749	0.1314409092
1750	0.1314333651
1751	0.1314194984
1752	0.1314087328
1753	0.1314018152
1754	0.1313866755
1755	0.13137579
1756	0.1313668058
1757	0.1313585842
1758	0.1313508074
1759	0.1313453426
1760	0.1313356108
1761	0.1313286364
1762	0.1313212336
1763	0.131314721
1764	0.1313034695
1765	0.1312958417
1766	0.1312821321
1767	0.1312752558
1768	0.1312697955
1769	0.1312640228
1770	0.1312514474
1771	0.1312438632
1772	0.1312365747
1773	0.1312232021
1774	0.1312206339
1775	0.1312114785
1776	0.1311987041
1777	0.1311865241
1778	0.1311773827
1779	0.1311688038
1780	0.1311609709
1781	0.1311519258
1782	0.1311423862
1783	0.1311275426
1784	0.1311172148
1785	0.1311069165
1786	0.1310929186
1787	0.1310838671
1788	0.1310770819
1789	0.1310652142
1790	0.1310634146
1791	0.1310492655
1792	0.1310393382
1793	0.13102456
1794	0.1310099514
1795	0.131000004
1796	0.1309920381
1797	0.1309847059
1798	0.1309775815
1799	0.1309696186
1800	0.1309618982
1801	0.1309521536
1802	0.1309399017
1803	0.1309322902
1804	0.1309239033
1805	0.1309108716
1806	0.1309025092
1807	0.1308953572
1808	0.1308875145
1809	0.1308752534
1810	0.1308616682
1811	0.1308516617
1812	0.1308392835
1813	0.1308267797
1814	0.1308169191
1815	0.1308122362
1816	0.1308016911
1817	0.1307906029
1818	0.130777845
1819	0.1307661546
1820	0.1307591227
1821	0.1307522189
1822	0.1307464091
1823	0.1307374614
1824	0.1307205602
1825	0.1307134423
1826	0.1307043623
1827	0.1306962177
1828	0.1306877578
1829	0.1306758007
1830	0.1306631202
1831	0.1306544417
1832	0.1306396109
1833	0.1306284034
1834	0.1306166738
1835	0.1306093473
1836	0.1305924709
1837	0.130579091
1838	0.1305632016
1839	0.1305519029
1840	0.130540818
1841	0.1305269235
1842	0.1305168221
1843	0.1305064176
1844	0.130496606
1845	0.13048701
1846	0.1304791335
1847	0.1304633754
1848	0.130453971
1849	0.1304412103
1850	0.1304364243
1851	0.1304301291
1852	0.1304187183
1853	0.1304107343
1854	0.1304052791
1855	0.1303978608
1856	0.1303882939
1857	0.1303816026
1858	0.1303703159
1859	0.1303601691
1860	0.1303501012
1861	0.1303413205
1862	0.1303328074
1863	0.1303195057
1864	0.1303117697
1865	0.1303060921
1866	0.1302951382
1867	0.1302852942
1868	0.1302723581
1869	0.1302637033
1870	0.1302565798
1871	0.1302480146
1872	0.1302385628
1873	0.1302284489
1874	0.1302206024
1875	0.130205349
1876	0.1301975924
1877	0.1301858315
1878	0.1301749192
1879	0.130165355
1880	0.1301553068
1881	0.1301510939
1882	0.1301368129
1883	0.1301272385
1884	0.1301198502
1885	0.1301111557
1886	0.1301010288
1887	0.1300915496
1888	0.1300825191
1889	0.1300736269
1890	0.1300658644
1891	0.1300589351
1892	0.130051495
1893	0.1300456087
1894	0.1300356856
1895	0.1300242658
1896	0.1300158684
1897	0.130007462
1898	0.1299999129
1899	0.1299877265
1900	0.1299773128
1901	0.129968263
1902	0.1299563475
1903	0.1299523593
1904	0.1299431565
1905	0.1299389254
1906	0.1299299253
1907	0.1299118168
1908	0.1298993378
1909	0.1298963714
1910	0.1298911285
1911	0.1298840509
1912	0.1298753213
1913	0.1298621867
1914	0.1298509855
1915	0.129841554
1916	0.1298334787
1917	0.129819127
1918	0.1298136693
1919	0.1298065573
1920	0.1297970886
1921	0.1297893948
1922	0.12977916
1923	0.129770603
1924	0.1297604517
1925	0.1297451227
1926	0.1297379349
1927	0.1297357761
1928	0.1297264567
1929	0.1297162292
1930	0.129705865
1931	0.129698862
1932	0.1296905603
1933	0.129683365
1934	0.1296788805
1935	0.1296655653
1936	0.1296573225
1937	0.1296463401
1938	0.1296362098
1939	0.1296245516
1940	0.1296163573
1941	0.1296052148
1942	0.1295874554
1943	0.1295786329
1944	0.1295691187
1945	0.1295679171
1946	0.1295590129
1947	0.12954665
1948	0.1295354985
1949	0.1295261721
1950	0.129509332
1951	0.1295008954
1952	0.1294945714
1953	0.1294899369
1954	0.1294753037
1955	0.1294667233
1956	0.1294555553
1957	0.1294435109
1958	0.1294357435
1959	0.129425839
1960	0.129419393
1961	0.1294021841
1962	0.1293921736
1963	0.1293911725
1964	0.1293783642
1965	0.1293711097
1966	0.1293627518
1967	0.1293479718
1968	0.1293379101
1969	0.1293323631
1970	0.129326164
1971	0.1293221064
1972	0.1293156444
1973	0.1293061015
1974	0.1292971904
1975	0.1292876271
1976	0.1292787093
1977	0.129267981
1978	0.1292613274
1979	0.1292542973
1980	0.1292457581
1981	0.1292336263
1982	0.1292234421
1983	0.1292079604
1984	0.1291999825
1985	0.1291926378
1986	0.1291903052
1987	0.1291791232
1988	0.1291724228
1989	0.1291678048
1990	0.1291560597
1991	0.1291482083
1992	0.1291372836
1993	0.1291301444
1994	0.1291188476
1995	0.1291085548
1996	0.1291020689
1997	0.1290944739
1998	0.1290837602
1999	0.1290759932
2000	0.1290661806
2001	0.129052445
2002	0.1290471466
2003	0.1290397964
2004	0.1290291259
2005	0.1290155311
2006	0.1290054609
2007	0.1289990981
2008	0.1289828095
2009	0.1289746692
2010	0.1289649035
2011	0.1289572043
2012	0.1289488504
2013	0.1289432292
2014	0.1289306671
2015	0.1289183455
2016	0.1289136429
2017	0.1289028225
2018	0.1288983634
2019	0.1288881272
2020	0.1288749491
2021	0.1288653741
2022	0.1288554408
2023	0.1288471588
2024	0.1288368942
2025	0.1288257694
2026	0.1288179315
2027	0.1288093997
2028	0.1287964497
2029	0.1287846258
2030	0.1287714584
2031	0.1287606136
2032	0.1287516327
2033	0.1287438719
2034	0.1287362402
2035	0.1287279291
2036	0.1287156391
2037	0.1287028521
2038	0.1286944561
2039	0.1286823676
2040	0.1286699206
2041	0.1286644834
2042	0.1286550315
2043	0.1286393909
2044	0.1286313521
2045	0.1286229032
2046	0.128612538
2047	0.1286062992
2048	0.1285953045
2049	0.1285848286
2050	0.1285737245
2051	0.1285697499
2052	0.1285636806
2053	0.1285508334
2054	0.1285351396
2055	0.1285221106
2056	0.1285130419
2057	0.1285031712
2058	0.1284955249
2059	0.1284814418
2060	0.1284719885
2061	0.1284580456
2062	0.1284426244
2063	0.1284322542
2064	0.12842396
2065	0.1284194024
2066	0.1284131655
2067	0.1284020353
2068	0.1283963035
2069	0.1283876988
2070	0.1283781298
2071	0.1283660882
2072	0.1283553781
2073	0.1283440315
2074	0.1283322174
2075	0.1283231182
2076	0.1283191134
2077	0.1283102703
2078	0.1282977712
2079	0.128285413
2080	0.1282737768
2081	0.1282632079
2082	0.1282500451
2083	0.1282408
2084	0.1282253378
2085	0.1282136974
2086	0.1282032146
2087	0.1281940296
2088	0.128181621
2089	0.1281749387
2090	0.1281667734
2091	0.1281587879
2092	0.1281495122
2093	0.1281397825
2094	0.128132143
2095	0.1281224854
2096	0.1281145162
2097	0.1281047518
2098	0.1280959673
2099	0.1280847227
2100	0.1280748723
2101	0.1280651696
2102	0.1280536702
2103	0.1280470294
2104	0.1280377989
2105	0.1280268196
2106	0.1280169286
2107	0.1280046128
2108	0.1280012293
2109	0.1279916244
2110	0.1279817661
2111	0.1279709896
2112	0.1279629642
2113	0.1279528112
2114	0.1279411517
2115	0.127932485
2116	0.1279241589
2117	0.127915766
2118	0.127901868
2119	0.1278911354
2120	0.1278844406
2121	0.127876098
2122	0.1278686624
2123	0.1278617734
2124	0.1278531916
2125	0.1278434224
2126	0.1278295328
2127	0.1278248406
2128	0.1278199375
2129	0.1278138779
2130	0.127804265
2131	0.127795107
2132	0.1277946332
2133	0.127789403
2134	0.1277783547
2135	0.1277681028
2136	0.1277624515
2137	0.1277534388
2138	0.1277428926
2139	0.1277326668
2140	0.1277269448
2141	0.127714812
2142	0.1277058776
2143	0.1276936601
2144	0.127685609
2145	0.1276855378
2146	0.1276797093
2147	0.1276706025
2148	0.1276593694
2149	0.1276470743
2150	0.1276314098
2151	0.1276213485
2152	0.1276128463
2153	0.1276008249
2154	0.1275937916
2155	0.1275810652
2156	0.1275727759
2157	0.127565095
2158	0.1275572646
2159	0.1275452153
2160	0.1275373889
2161	0.1275235097
2162	0.1275043501
2163	0.127496471
2164	0.1274893393
2165	0.1274805657
2166	0.1274738583
2167	0.1274667747
2168	0.1274600471
2169	0.1274546515
2170	0.1274443699
2171	0.1274337037
2172	0.127422249
2173	0.1274098963
2174	0.127406707
2175	0.127397603
2176	0.1273893474
2177	0.1273828826
2178	0.1273777613
2179	0.1273675644
2180	0.127355624
2181	0.1273415828
2182	0.1273285755
2183	0.1273186696
2184	0.1273094623
2185	0.1273018507
2186	0.127291496
2187	0.1272811646
2188	0.127277396
2189	0.1272688135
2190	0.1272598351
2191	0.1272541917
2192	0.1272454057
2193	0.1272377561
2194	0.1272262942
2195	0.1272148703
2196	0.1272077216
2197	0.1271992891
2198	0.1271871201
2199	0.1271732909
2200	0.1271620953
2201	0.1271517703
2202	0.1271438169
2203	0.1271361746
2204	0.1271260536
2205	0.1271216342
2206	0.1271079251
2207	0.1270993469
2208	0.1270897748
2209	0.1270883869
2210	0.127076306
2211	0.1270672308
2212	0.1270565559
2213	0.1270463307
2214	0.1270349694
2215	0.1270241188
2216	0.1270119509
2217	0.1270043156
2218	0.1269963756
2219	0.1269898551
2220	0.126982104
2221	0.1269739553
2222	0.126968483
2223	0.1269628683
2224	0.1269536297
2225	0.1269454
2226	0.1269374928
2227	0.1269303162
2228	0.1269213348
2229	0.1269128186
2230	0.1269022338
2231	0.1268958612
2232	0.1268852264
2233	0.1268750675
2234	0.1268656843
2235	0.1268570373
2236	0.1268487943
2237	0.1268419437
2238	0.1268337536
2239	0.1268227756
2240	0.1268139916
2241	0.1268007014
2242	0.1267925252
2243	0.1267829504
2244	0.1267757956
2245	0.1267673156
2246	0.1267570125
2247	0.1267439989
2248	0.1267296019
2249	0.1267137565
2250	0.1267051127
2251	0.126693325
2252	0.1266868588
2253	0.1266792381
2254	0.1266738983
2255	0.1266624964
2256	0.1266466245
2257	0.1266375946
2258	0.1266263113
2259	0.1266166278
2260	0.1266089302
2261	0.126601677
2262	0.1265913182
2263	0.1265861788
2264	0.1265771807
2265	0.1265672167
2266	0.1265594009
2267	0.1265516474
2268	0.1265381391
2269	0.126527004
2270	0.1265168388
2271	0.1265101622
2272	0.1264977395
2273	0.1264914626
2274	0.1264838736
2275	0.1264794828
2276	0.1264737099
2277	0.1264670987
2278	0.1264592734
2279	0.1264513935
2280	0.1264439982
2281	0.1264371781
2282	0.1264286983
2283	0.1264192852
2284	0.1264140757
2285	0.1264031426
2286	0.1263912978
2287	0.126381355
2288	0.1263746803
2289	0.1263699537
2290	0.1263637358
2291	0.1263552872
2292	0.1263439111
2293	0.1263341714
2294	0.1263231583
2295	0.1263106198
2296	0.1263028542
2297	0.1262925107
2298	0.1262861301
2299	0.1262732798
2300	0.1262661734
2301	0.1262525282
2302	0.1262464872
2303	0.126236896
2304	0.1262308847
2305	0.1262214854
2306	0.1262078709
2307	0.1261982895
2308	0.1261909411
2309	0.1261802197
2310	0.1261720309
2311	0.1261590658
2312	0.1261476793
2313	0.1261350706
2314	0.1261237028
2315	0.1261118869
2316	0.1261045436
2317	0.1260972776
2318	0.1260878313
2319	0.1260790931
2320	0.1260725938
2321	0.1260631353
2322	0.126052076
2323	0.1260429902
2324	0.1260362713
2325	0.1260258713
2326	0.1260168443
2327	0.1260090556
2328	0.1259973074
2329	0.1259908868
2330	0.1259871498
2331	0.1259812561
2332	0.1259738004
2333	0.1259630816
2334	0.1259581742
2335	0.1259450454
2336	0.1259393514
2337	0.1259236716
2338	0.125923602
2339	0.1259199618
2340	0.125913202
2341	0.1259028142
2342	0.1258882773
2343	0.1258824864
2344	0.12586706
2345	0.1258530595
2346	0.1258433893
2347	0.1258369643
2348	0.125828113
2349	0.1258192628
2350	0.125811223
2351	0.1258028546
2352	0.1257982665
2353	0.1257907167
2354	0.1257842914
2355	0.1257787215
2356	0.1257655195
2357	0.1257590157
2358	0.1257472662
2359	0.1257370199
2360	0.1257298063
2361	0.1257199865
2362	0.1257121968
2363	0.1257067231
2364	0.125698569
2365	0.125692436
2366	0.1256824309
2367	0.125672394
2368	0.1256575367
2369	0.1256433512
2370	0.1256352769
2371	0.1256264475
2372	0.12561863
2373	0.1256104284
2374	0.125602496
2375	0.1255933618
2376	0.1255850887
2377	0.1255780874
2378	0.1255697525
2379	0.1255602719
2380	0.1255587554
2381	0.1255496709
2382	0.1255378359
2383	0.1255290315
2384	0.1255206412
2385	0.1255155421
2386	0.1255104928
2387	0.1254975441
2388	0.1254898388
2389	0.1254813226
2390	0.1254746097
2391	0.1254656801
2392	0.125459272
2393	0.1254487093
2394	0.1254420614
2395	0.1254324741
2396	0.1254270347
2397	0.1254199416
2398	0.1254124238
2399	0.125404481
2400	0.1253969737
2401	0.1253879015
2402	0.125373043
2403	0.1253664803
2404	0.1253597494
2405	0.1253534129
2406	0.1253472317
2407	0.125337286
2408	0.1253258963
2409	0.1253177292
2410	0.1253087208
2411	0.1252990372
2412	0.1252922471
2413	0.1252871979
2414	0.1252786888
2415	0.125273397
2416	0.1252608147
2417	0.1252539874
2418	0.125247299
2419	0.1252397117
2420	0.1252305568
2421	0.1252201397
2422	0.1252131092
2423	0.12520483
2424	0.1251941356
2425	0.1251881933
2426	0.125179728
2427	0.125169824
2428	0.1251599235
2429	0.1251499886
2430	0.1251436541
2431	0.1251315112
2432	0.1251225263
2433	0.1251116772
2434	0.1251035114
2435	0.1250923552
2436	0.1250863768
2437	0.1250807227
2438	0.1250697137
2439	0.1250619729
2440	0.125053478
2441	0.1250457641
2442	0.1250333618
2443	0.1250251309
2444	0.1250171154
2445	0.1250083239
2446	0.1249969135
2447	0.1249854527
2448	0.1249766157
2449	0.1249648088
2450	0.124960312
2451	0.1249502936
2452	0.1249421099
2453	0.1249392929
2454	0.1249340857
2455	0.1249247744
2456	0.1249168993
2457	0.1249050606
2458	0.1248958446
2459	0.1248818611
2460	0.1248745758
2461	0.1248671881
2462	0.1248568521
2463	0.1248451372
2464	0.1248311242
2465	0.1248262245
2466	0.1248227339
2467	0.1248131105
2468	0.1248072483
2469	0.1248004714
2470	0.124785077
2471	0.1247740572
2472	0.1247655597
2473	0.124755506
2474	0.1247457017
2475	0.1247407386
2476	0.1247321757
2477	0.1247239946
2478	0.1247141605
2479	0.124707422
2480	0.124700057
2481	0.124692446
2482	0.1246832399
2483	0.1246736117
2484	0.1246625976
2485	0.1246557501
2486	0.1246453671
2487	0.1246368003
2488	0.1246324917
2489	0.1246230471
2490	0.1246129139
2491	0.1246059504
2492	0.1246044036
2493	0.1245966999
2494	0.1245911253
2495	0.1245841937
2496	0.1245754696
2497	0.1245693549
2498	0.1245603974
2499	0.1245484347
2500	0.1245422184
2501	0.1245371295
2502	0.1245294136
2503	0.1245259915
2504	0.1245178416
2505	0.1245048794
2506	0.1244934069
2507	0.1244873077
2508	0.1244778936
2509	0.1244705518
2510	0.1244614588
2511	0.1244559769
2512	0.1244457949
2513	0.1244339661
2514	0.12442768
2515	0.1244195356
2516	0.1244086673
2517	0.1243992986
2518	0.1243852331
2519	0.1243730976
2520	0.1243643736
2521	0.1243536787
2522	0.1243465318
2523	0.1243366635
2524	0.1243265338
2525	0.1243220565
2526	0.1243135628
2527	0.1243087968
2528	0.1243025929
2529	0.1242957685
2530	0.1242893947
2531	0.1242844675
2532	0.1242765637
2533	0.1242647811
2534	0.1242559938
2535	0.1242485441
2536	0.1242415445
2537	0.124234239
2538	0.1242259907
2539	0.1242139155
2540	0.1242046193
2541	0.1241912328
2542	0.1241844913
2543	0.1241714274
2544	0.1241641772
2545	0.1241551398
2546	0.1241426624
2547	0.1241320269
2548	0.1241285774
2549	0.1241184322
2550	0.1241082537
2551	0.1240988756
2552	0.1240900028
2553	0.1240823015
2554	0.1240714487
2555	0.1240670717
2556	0.1240537621
2557	0.1240475566
2558	0.1240389682
2559	0.1240328533
2560	0.1240259967
2561	0.1240228727
2562	0.1240161299
2563	0.1240075674
2564	0.1240036397
2565	0.1239971568
2566	0.1239877249
2567	0.1239739075
2568	0.1239642565
2569	0.1239623904
2570	0.1239552299
2571	0.1239430261
2572	0.1239357746
2573	0.1239303714
2574	0.1239234515
2575	0.1239173589
2576	0.123910663
2577	0.1239032254
2578	0.1238945965
2579	0.1238835219
2580	0.1238741763
2581	0.1238673954
2582	0.1238631782
2583	0.1238588367
2584	0.1238475205
2585	0.1238313089
2586	0.1238248931
2587	0.1238182392
2588	0.1238116116
2589	0.1238046662
2590	0.123797748
2591	0.1237923805
2592	0.1237842824
2593	0.1237767483
2594	0.1237655158
2595	0.1237555018
2596	0.1237458183
2597	0.1237380963
2598	0.1237264402
2599	0.1237209752
2600	0.123711361
2601	0.1236973721
2602	0.1236908517
2603	0.1236753833
2604	0.1236678186
2605	0.1236613332
2606	0.123649781
2607	0.1236406169
2608	0.1236351743
2609	0.1236287726
2610	0.1236196262
2611	0.1236122809
2612	0.1236061495
2613	0.1235924971
2614	0.1235848458
2615	0.1235751532
2616	0.123566324
2617	0.123554267
2618	0.1235474499
2619	0.1235366688
2620	0.1235304542
2621	0.1235247763
2622	0.1235201569
2623	0.1235147065
2624	0.123508837
2625	0.123508784
2626	0.123506055
2627	0.1234950233
2628	0.1234880023
2629	0.1234763919
2630	0.1234693675
2631	0.1234662466
2632	0.1234572918
2633	0.1234477387
2634	0.1234400756
2635	0.1234325792
2636	0.1234244032
2637	0.1234150249
2638	0.123415031
2639	0.1234073414
2640	0.1234002939
2641	0.1233863895
2642	0.1233757568
2643	0.1233659528
2644	0.1233603624
2645	0.1233522332
2646	0.1233419871
2647	0.1233318112
2648	0.1233269749
2649	0.1233196119
2650	0.1233117732
2651	0.1233048579
2652	0.123294867
2653	0.1232874572
2654	0.1232823807
2655	0.1232715237
2656	0.1232659556
2657	0.1232582652
2658	0.1232504887
2659	0.1232361293
2660	0.123229829
2661	0.1232215816
2662	0.1232107587
2663	0.1232076634
2664	0.1232007922
2665	0.123193267
2666	0.1231875292
2667	0.1231791575
2668	0.1231733788
2669	0.1231635602
2670	0.1231548785
2671	0.1231471563
2672	0.1231365491
2673	0.1231318026
2674	0.1231216018
2675	0.1231126224
2676	0.1231041178
2677	0.123095447
2678	0.1230920429
2679	0.1230817885
2680	0.123071578
2681	0.1230635447
2682	0.1230533197
2683	0.1230462401
2684	0.1230428379
2685	0.1230303633
2686	0.1230225001
2687	0.1230171422
2688	0.1230131812
2689	0.1230030832
2690	0.1229965425
2691	0.1229861402
2692	0.1229779049
2693	0.122974964
2694	0.1229668002
2695	0.1229573741
2696	0.1229486951
2697	0.122935636
2698	0.1229298395
2699	0.1229255443
2700	0.1229206389
2701	0.1229094091
2702	0.1229045191
2703	0.1228987232
2704	0.1228920862
2705	0.1228843549
2706	0.1228744017
2707	0.1228639748
2708	0.1228561114
2709	0.1228475497
2710	0.1228337003
2711	0.1228310562
2712	0.1228195533
2713	0.1228094684
2714	0.1228011816
2715	0.1227876266
2716	0.1227786554
2717	0.122769677
2718	0.1227626548
2719	0.1227535852
2720	0.1227446766
2721	0.1227283838
2722	0.1227166434
2723	0.1227105364
2724	0.1226960771
2725	0.1226909527
2726	0.1226859262
2727	0.1226782671
2728	0.1226696882
2729	0.1226626697
2730	0.1226568484
2731	0.1226440444
2732	0.1226350278
2733	0.1226240535
2734	0.1226199563
2735	0.1226138903
2736	0.1226079689
2737	0.1225980842
2738	0.1225921405
2739	0.122586251
2740	0.1225818449
2741	0.1225754629
2742	0.1225668788
2743	0.122555399
2744	0.1225470676
2745	0.1225346433
2746	0.1225284801
2747	0.1225237533
2748	0.1225163171
2749	0.1225048372
2750	0.12249736
2751	0.1224927718
2752	0.1224874729
2753	0.1224799166
2754	0.1224768666
2755	0.1224668073
2756	0.1224609846
2757	0.1224533622
2758	0.1224472886
2759	0.1224380785
2760	0.1224259059
2761	0.1224178794
2762	0.1224048259
2763	0.1223959696
2764	0.1223864927
2765	0.1223753484
2766	0.1223741572
2767	0.1223682416
